a,z,t,p_target,p_outer,p_inner,r,sda,ratio,est target,est t,est r,est sda,est a,est_ratio
2.922467539261598,0.7578850207301003,1.3305932403560492,2.269437196321583,[ 2.2694372 -2.2694372],[ 2.2694372 -2.2694372],0.023963475781260894,1.3822501670577185,57.68153917549052,2.297,1.426,0.026,2.923,1.793,"<xarray.DataArray ()> Size: 8B
array(116.04975828)"
1.2505372296496895,0.7583912969842218,1.4260177516467951,3.571500372603084,[ 3.57150037 -3.57150037],[ 3.57150037 -3.57150037],0.0448529928941053,2.200575880245541,49.06196305430371,3.463,1.443,0.015,2.688,0.79,"<xarray.DataArray ()> Size: 8B
array(192.86477808)"
2.9606469155492605,0.43286852754975824,1.2430899631311323,2.8355664630238206,[ 2.83556646 -2.83556646],[ 2.83556646 -2.83556646],0.02336773054916816,2.586731551055821,110.69673820540964,2.981,1.59,0.026,2.405,0.979,"<xarray.DataArray ()> Size: 8B
array(106.41757573)"
2.5712313595256195,0.5887852605326328,0.554798391654719,2.250776889115501,[ 2.25077689 -2.25077689],[ 2.25077689 -2.25077689],0.04068924017828108,1.8174828238158187,44.667406318045394,2.678,0.763,0.02,2.79,1.26,"<xarray.DataArray ()> Size: 8B
array(155.81388008)"
