a,z,t,p_target,p_outer,p_inner,r,sda,ratio,est target,est t,est r,est sda,est a,est_ratio
2.9600679490957478,0.1912094551781813,1.1735679070199105,3.4135891435594248,[ 3.41358914 -3.41358914],[ 3.41358914 -3.41358914],0.035067201672871924,2.8979788872766967,82.64072264193754,4.187,1.255,0.043,1.997,1.249,"<xarray.DataArray ()> Size: 8B
array(51.27776144)"
2.3275408645274327,0.42731645045046385,0.48052336043939725,2.0408819002167617,[ 2.0408819 -2.0408819],[ 2.0408819 -2.0408819],0.041804695440105295,1.2807683241471581,30.63694904755733,2.387,0.642,0.023,2.757,1.346,"<xarray.DataArray ()> Size: 8B
array(129.74115417)"
1.9994737011941388,0.7304778621334527,0.7038020795610497,2.3823585554243216,[ 2.38235856 -2.38235856],[ 2.38235856 -2.38235856],0.03786832352209685,1.0234295156436255,27.026005390664732,2.56,0.721,0.017,1.862,1.517,"<xarray.DataArray ()> Size: 8B
array(110.51085186)"
1.9242759266918872,0.8683671042033184,1.714700589217639,4.538986915301686,[ 4.53898692 -4.53898692],[ 4.53898692 -4.53898692],0.049067992273807474,2.439448905849009,49.715686189817646,3.349,1.726,0.015,2.829,1.151,"<xarray.DataArray ()> Size: 8B
array(213.49594171)"
