a,z,t,p_target,p_outer,p_inner,r,sda,ratio,est target,est t,est r,est sda,est a,est_ratio
1.797275662325523,0.8771966623195047,1.0813172807654063,2.1697407624616494,[ 2.16974076 -2.16974076],[ 2.16974076 -2.16974076],0.04886217896929169,1.9643972801220857,40.202817834968975,3.23,1.091,0.016,2.79,1.403,"<xarray.DataArray ()> Size: 8B
array(192.45263274)"
1.9871626607716606,0.3442121129176628,1.0962864859087194,5.27559248591029,[ 5.27559249 -5.27559249],[ 5.27559249 -5.27559249],0.049590324783276456,1.072696076140835,21.63115649733725,2.94,1.209,0.034,2.441,0.775,"<xarray.DataArray ()> Size: 8B
array(76.80775424)"
1.6965922215093006,0.5277562243269757,0.40063266210982185,3.440009025069607,[ 3.44000903 -3.44000903],[ 3.44000903 -3.44000903],0.02053667008060496,1.1605631620044186,56.51174983331237,2.863,0.473,0.024,2.525,0.936,"<xarray.DataArray ()> Size: 8B
array(116.17400899)"
2.984011228890896,0.47198221815009556,1.087845442480611,2.907345092855735,[ 2.90734509 -2.90734509],[ 2.90734509 -2.90734509],0.02107412440812599,1.0529301240055506,49.96317301797603,2.232,1.262,0.026,2.86,1.465,"<xarray.DataArray ()> Size: 8B
array(115.23211877)"
