a,z,t,p_target,p_outer,p_inner,r,sda,ratio,est target,est t,est r,est sda,est a,est_ratio
2.7641361781743887,0.6102567030136011,1.942552756917172,2.4766441561688852,[ 2.47664416 -2.47664416],[ 2.47664416 -2.47664416],0.04094517228122734,2.3151069249443106,56.541633505490154,2.613,1.998,0.018,2.826,1.333,"<xarray.DataArray ()> Size: 8B
array(166.83764083)"
1.2475652358463094,0.40040773049702805,1.747198006607275,3.732219855483244,[ 3.73221986 -3.73221986],[ 3.73221986 -3.73221986],0.048685209809180126,1.8803442846096958,38.62249525019273,2.301,1.817,0.033,1.115,0.601,"<xarray.DataArray ()> Size: 8B
array(37.20541635)"
1.9184982761554963,0.820281922496313,0.6961350438661628,4.5492720150847905,[ 4.54927202 -4.54927202],[ 4.54927202 -4.54927202],0.010659452077661337,1.7886860126049555,167.8028100856559,3.265,0.715,0.012,2.8,1.09,"<xarray.DataArray ()> Size: 8B
array(234.00424568)"
1.1823172705821763,0.6329269241212917,1.5751910801317388,3.4722901293370136,[ 3.47229013 -3.47229013],[ 3.47229013 -3.47229013],0.04233860421920437,1.552834062505484,36.6765530215834,3.363,1.607,0.023,2.416,0.74,"<xarray.DataArray ()> Size: 8B
array(121.32483248)"
